GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION,STATUS
21900906,Milwaukee,Khris Middleton,27:34,F,85.0
21900906,Milwaukee,Giannis Antetokounmpo,30:45,F,96.0
21900906,Milwaukee,Brook Lopez,28:11,C,79.0
21900906,Milwaukee,Wesley Matthews,26:09,G,76.0
21900906,Milwaukee,Eric Bledsoe,21:16,G,85.0
21900906,Milwaukee,Marvin Williams,15:32,,
21900906,Milwaukee,Donte DiVincenzo,26:38,,72.0
21900906,Milwaukee,George Hill,24:24,,75.0
21900906,Milwaukee,Ersan Ilyasova,14:21,,76.0
21900906,Milwaukee,Pat Connaughton,17:46,,74.0
21900906,Milwaukee,Sterling Brown,3:42,,73.0
21900906,Milwaukee,D.J. Wilson,3:42,,
21900906,Milwaukee,Robin Lopez,,,75.0
21900906,Miami,Jimmy Butler,34:58,F,
21900906,Miami,Derrick Jones Jr.,17:52,F,
21900906,Miami,Bam Adebayo,37:02,C,
21900906,Miami,Duncan Robinson,33:38,G,
21900906,Miami,Kendrick Nunn,33:18,G,
21900906,Miami,Goran Dragic,29:04,,
21900906,Miami,Jae Crowder,29:41,,
21900906,Miami,Kelly Olynyk,10:41,,
21900906,Miami,Andre Iguodala,12:40,,
21900906,Miami,Gabe Vincent,0:22,,
21900906,Miami,Chris Silva,0:22,,
21900906,Miami,Solomon Hill,0:22,,
21900906,Miami,Udonis Haslem,,,
