GAME_ID,TEAM_CITY,PLAYER_NAME,MIN,START_POSITION,STATUS
21800990,Charlotte,Miles Bridges,25.000000:54,F,
21800990,Charlotte,Marvin Williams,31.000000:12,F,
21800990,Charlotte,Cody Zeller,23.000000:06,C,
21800990,Charlotte,Nicolas Batum,36.000000:38,G,
21800990,Charlotte,Kemba Walker,31.000000:15,G,
21800990,Charlotte,Jeremy Lamb,27.000000:00,,
21800990,Charlotte,Frank Kaminsky,21.000000:02,,
21800990,Charlotte,Devonte' Graham,17.000000:07,,
21800990,Charlotte,Dwayne Bacon,19.000000:47,,
21800990,Charlotte,Willy Hernangomez,3.000000:52,,
21800990,Charlotte,Malik Monk,3.000000:08,,
21800990,Charlotte,Bismack Biyombo,,,
21800990,Charlotte,Shelvin Mack,,,
21800990,Milwaukee,Khris Middleton,28.000000:21,F,84.0
21800990,Milwaukee,Giannis Antetokounmpo,29.000000:48,F,94.0
21800990,Milwaukee,Brook Lopez,29.000000:52,C,79.0
21800990,Milwaukee,Malcolm Brogdon,26.000000:32,G,79.0
21800990,Milwaukee,Eric Bledsoe,27.000000:25,G,81.0
21800990,Milwaukee,Nikola Mirotic,24.000000:40,,79.0
21800990,Milwaukee,Pat Connaughton,15.000000:17,,72.0
21800990,Milwaukee,Tony Snell,20.000000:39,,73.0
21800990,Milwaukee,Ersan Ilyasova,17.000000:29,,77.0
21800990,Milwaukee,Donte DiVincenzo,17.000000:48,,72.0
21800990,Milwaukee,D.J. Wilson,2.000000:09,,
21800990,Milwaukee,Pau Gasol,,,79.0
21800990,Milwaukee,George Hill,,,76.0
